#Francesco Aliprandi, Fabrizio De Castelli
#Martiri della Mensa
#ML-CUP23
#07/01/2024
72,9.98080,-14.36997,20.53383
73,7.98200,-48.73137,8.85725
74,-3.15634,9.55552,24.95598
75,7.48692,9.43442,6.72663
76,-70.14502,6.26329,17.91799
77,9.46781,-6.33079,26.75157
78,-23.42906,-50.98026,10.19510
79,9.81655,-8.50768,14.53991
80,8.92365,-23.19588,2.33713
81,-61.23419,6.54381,17.66367
82,-61.19392,-14.08859,4.24506
83,9.65086,4.63547,7.61719
84,8.96713,8.89520,7.20348
85,9.19299,8.25680,19.51999
86,-68.36948,3.92901,30.16364
87,-32.00186,-42.65297,16.19768
88,6.93816,9.59279,0.23700
89,9.58851,-3.47884,26.71848
90,-16.92608,-58.54827,3.73289
91,-18.97199,9.52515,24.67969
92,8.34520,-46.86923,21.09198
93,-63.54721,-11.30604,4.33029
94,-54.70316,7.85937,5.02415
95,-38.12240,9.10993,17.81972
96,-1.04183,9.75954,25.08646
97,4.88242,-66.82374,21.61394
98,9.78331,-6.72285,1.79916
99,-64.74679,5.55268,17.32698
100,2.76138,-69.98476,28.02043
101,8.06696,9.55364,31.84591
102,9.34863,-16.29435,1.95731
103,9.50750,3.47254,13.96800
104,-7.14256,-66.97844,28.34515
105,1.74799,-70.53951,15.53873
106,9.72162,-31.59176,1.79093
107,9.48011,6.85951,1.19829
108,-51.48966,-23.03021,23.04197
109,-70.11258,-2.86476,4.55039
110,-8.29261,9.44439,6.06192
111,-64.37848,5.11201,30.22841
112,9.65029,-12.97829,8.17580
113,9.66691,6.71840,13.71347
114,-71.03772,1.49426,4.59247
115,4.82136,9.42245,0.12598
116,-61.93036,-13.37356,4.22132
117,0.22771,8.90954,6.43757
118,9.55963,-0.07739,7.87146
119,-24.89941,-49.70900,22.38200
120,9.48647,0.65846,1.38189
121,-54.23833,7.52558,23.67008
122,8.63043,-41.69373,14.80468
123,-7.53817,9.58657,18.61128
124,-65.96564,4.68841,24.05974
125,2.13342,-70.22825,15.53566
126,5.34562,-65.12977,28.02833
127,-10.00983,9.54915,18.59757
128,9.53729,2.82976,7.70816
129,6.45462,-59.82203,2.71990
130,9.52429,3.44398,1.23424
131,9.86177,-16.28640,20.53561
132,-68.07482,-4.47330,16.66878
133,8.30962,9.38893,19.35172
134,2.54899,9.52468,31.63076
135,-26.01211,-48.65212,10.06420
136,8.61891,9.32007,31.93106
137,-46.79492,8.71387,23.82039
138,-68.51961,-5.04241,4.74392
139,-56.50409,7.45373,5.03964
140,-8.43963,-66.38595,34.73751
141,-49.66796,8.28452,5.12280
142,7.87549,9.51225,12.96361
143,9.97512,-8.87256,8.22984
144,-69.32816,-3.57286,23.32325
145,7.96007,-52.67006,2.59810
146,-61.95059,-13.37353,4.22008
147,8.92074,8.99425,7.17517
148,-29.60758,9.06253,30.63453
149,-54.93122,7.89514,10.87281
150,-69.86082,-3.20789,10.58624
151,-66.81391,-8.05586,24.09665
152,9.53829,6.85813,26.18962
153,7.40484,9.67325,31.78446
154,5.86162,9.54157,6.51343
155,6.61592,-59.76723,33.95396
156,9.31531,-15.53325,33.38370
157,5.55217,9.59301,12.80426
158,7.83554,9.44442,19.30791
159,4.70764,9.47002,6.31583
160,-62.08624,-13.02056,10.45773
161,-6.30878,-67.47271,28.32233
162,-12.32636,-62.58350,15.88272
163,9.25166,7.00953,7.47846
164,-17.90080,9.80277,30.74443
165,-22.91139,-51.21792,28.91994
166,7.45764,-56.86421,33.71843
167,-65.11942,5.55193,11.33250
168,-60.41629,6.63562,4.86647
169,-67.95428,4.55390,4.49814
170,-41.76806,-33.10114,28.95308
171,-39.46195,8.89403,30.32575
172,-66.74297,-6.98643,10.82984
173,-29.67586,9.39891,11.49445
174,-41.17207,-33.24537,16.34218
175,-16.26156,-57.76629,10.10330
176,2.89546,9.66097,12.58877
177,-56.39746,-19.02624,16.75754
178,9.55062,-3.72980,32.99356
179,9.58390,3.24008,7.68585
180,-34.90982,-39.92650,9.65778
181,7.54433,-55.97578,21.71279
182,9.64180,-26.35546,8.47972
183,-63.63632,-11.21308,29.47466
184,-4.54835,9.19382,11.75433
185,-21.74028,-52.87345,22.89873
186,5.64009,-63.25425,2.88350
187,-46.30156,-28.51579,3.97223
188,-8.80619,-66.79858,21.66473
189,-13.62780,-61.94899,22.04104
190,-61.73194,-13.75982,29.30149
191,8.64879,-40.43092,14.76638
192,9.05959,-37.00589,14.56125
193,-27.42070,-47.41109,22.34701
194,-70.48682,-0.30346,29.68962
195,7.74301,-54.40428,21.60727
196,9.48536,1.50559,1.32034
197,9.62885,4.81823,7.59900
198,-67.49762,-5.34869,16.59335
199,8.89774,9.28459,13.19690
200,-1.09372,9.75808,25.08755
201,8.19315,-46.41842,8.71927
202,7.74148,9.62502,31.81210
203,-70.03696,-3.03669,4.56508
204,-9.51217,9.42845,6.10608
205,7.68836,-54.75364,21.63122
206,3.25750,9.54197,31.64533
207,-56.18244,-19.11766,10.52138
208,-35.48865,8.94841,11.69366
209,-13.60742,9.36797,5.94116
210,-67.48207,-6.19741,10.59679
211,9.34444,-29.02547,8.59040
212,0.85317,-70.52344,9.24152
213,9.48516,6.97979,1.18806
214,-8.40385,-66.22082,9.64531
215,8.98211,9.21908,13.22673
216,4.24194,-67.51024,9.28649
217,-30.31639,-44.53534,3.79560
218,-36.99244,9.15097,17.79600
219,9.49888,7.33002,26.15297
220,9.95160,-9.13489,8.23716
221,9.09214,8.63562,19.48638
222,5.13078,9.61168,12.76481
223,-70.24402,-1.23183,29.50747
224,-31.41179,-43.15978,16.22628
225,-70.41577,-0.60395,29.62476
226,-69.34443,3.33153,17.96003
227,-29.54461,9.40986,11.49635
228,9.49046,1.70707,32.61696
229,9.15794,8.60464,0.96952
230,-51.80244,8.06145,23.56420
231,0.96428,9.40294,18.70968
232,-23.04936,9.14952,11.68408
233,7.71891,9.42076,6.76195
234,-13.17867,-62.38744,28.38372
235,-60.11669,-15.51694,29.48753
236,-69.09112,-4.34364,4.72629
237,-22.02575,-52.66582,22.82142
238,-3.17505,9.54231,24.95211
239,8.07470,9.39659,6.84234
240,9.68117,-1.20075,14.03395
241,-70.48497,-1.94332,10.77404
242,1.59197,9.70062,12.57778
243,-40.99929,-33.19964,10.38703
244,9.16784,7.94222,7.36870
245,-66.21351,5.40924,4.55250
246,-26.22829,-48.47245,10.04232
247,9.19006,-35.69262,21.23362
248,-70.65897,0.17621,23.14657
249,-55.20919,7.39552,23.77860
250,9.38557,-21.36054,26.77352
251,-4.87724,9.42789,18.63832
252,-16.05736,9.43387,5.88884
253,10.01338,-12.32650,14.50912
254,9.21261,-35.58590,21.22920
255,7.77551,-55.13410,15.16666
256,3.34288,-68.76452,15.35503
257,-25.77577,-49.71407,16.39030
258,0.40012,9.79550,25.06457
259,9.06423,-12.01163,27.06072
260,8.50713,-39.25975,21.28669
261,-9.66556,9.41497,30.82033
262,2.44422,-70.02878,9.35384
263,9.77753,-1.30725,26.58627
264,5.49528,9.61183,12.80072
265,9.41933,8.09573,26.04216
266,8.99181,-9.56448,27.02335
267,-38.83837,-35.77913,3.94118
268,-12.37678,9.37621,6.03267
269,-44.62517,-30.42084,23.12778
270,6.72213,9.41542,19.25980
271,7.44417,-57.53349,8.98631
272,9.19444,-12.87321,27.10606
273,-50.10234,-24.15930,22.89741
274,-64.28695,-10.35746,29.38021
275,2.16189,9.34062,18.85424
276,-33.75036,9.18886,17.95639
277,9.70214,-22.46591,8.28596
278,1.39190,-71.05216,28.04601
279,5.91302,-62.89218,34.42078
280,7.78698,-51.95310,8.96782
281,9.64549,-13.32364,8.18589
282,-21.57543,9.21219,11.83835
283,-36.73773,-37.91826,29.02167
284,-69.78992,-2.51124,29.40118
285,5.64953,9.45379,0.12746
286,-70.68522,0.72641,23.29495
287,-36.92446,-37.67527,29.08273
288,-51.79324,8.05762,23.56499
289,9.59636,0.55567,32.64034
290,9.55626,-12.44267,1.93845
291,-11.31197,-71.21021,21.28068
292,9.08454,8.67430,19.48530
293,-70.16095,-1.51841,29.46590
294,8.44357,-49.87928,14.90572
295,9.22997,8.98977,13.32809
296,4.83564,9.30036,19.10860
297,9.56933,-22.24726,20.84811
298,-64.09490,-10.59493,29.40246
299,9.41714,-25.28404,33.04025
300,7.45628,9.66504,31.78794
301,6.35888,9.42648,25.44595
302,6.94014,-57.58631,2.61229
303,9.28318,7.71545,32.22576
304,-1.99574,9.02452,6.35178
305,-20.31691,-54.30445,9.79274
306,-12.10812,9.43772,12.22851
307,9.58886,-30.05908,14.70082
308,9.53531,-5.60613,26.79214
309,-70.12075,-2.81523,10.66733
310,-25.44313,-49.16760,22.35248
311,-25.41671,-50.27623,16.13763
312,4.27781,9.47595,25.20024
313,9.31872,8.47694,25.95941
314,9.46604,-33.09529,21.19433
315,3.18007,-68.99926,15.39885
316,8.37731,9.36588,0.60432
317,6.11739,-62.98012,15.22835
318,-15.38501,-59.93403,15.68510
319,9.57619,-0.69175,20.17160
320,-62.88396,-11.96699,10.61590
321,8.90610,9.00188,25.82724
322,9.60604,4.10410,32.71190
323,1.03827,-71.15092,28.07300
324,-70.53803,0.19770,29.80004
325,-10.96211,9.59877,24.74224
326,9.07826,8.74682,0.92098
327,9.53623,5.63569,1.20346
328,-11.85778,-63.10751,15.81155
329,-44.14754,-30.32242,16.47872
330,-10.20153,-72.15625,13.00978
331,-55.61102,7.53986,17.83290
332,9.55102,-11.95787,1.96993
333,-27.91846,9.21324,30.63427
334,7.72554,-54.45460,2.65734
335,9.51242,-25.31309,20.91201
336,9.47332,-21.42037,33.49232
337,0.93144,-70.55573,34.54693
338,8.69337,9.22855,7.05414
339,-3.79751,9.48069,24.87902
340,-15.11179,9.56223,24.54785
341,9.54698,6.47624,26.21336
342,-37.31029,-37.18294,29.15059
343,-50.59871,8.25691,5.10190
344,-55.57866,-19.49884,4.25901
345,9.38177,7.04114,19.74675
346,8.96982,-10.72611,27.02631
347,2.90871,9.21740,6.41216
348,1.52011,9.79997,25.10843
349,9.58653,-14.89087,8.11264
350,9.29639,-50.67887,34.26806
351,-69.08394,2.55053,10.91175
352,10.15203,-33.21428,1.13140
353,-65.84086,-8.61353,29.36968
354,-56.37100,11.00881,10.31326
355,-69.89228,1.14197,10.81178
356,-42.64540,-31.91969,28.96527
357,-21.01122,9.25970,11.92738
358,9.40869,-0.17052,1.39990
359,-28.28292,9.15519,5.51060
360,9.46858,7.67801,26.11354
361,-32.96845,-41.67821,10.03724
362,-15.15561,9.41942,12.18705
363,-30.61286,-43.85450,28.89456
364,-38.94916,8.90526,30.29859
365,-53.76279,-20.90048,29.38253
366,-45.04910,-29.54156,10.62797
367,9.38698,-29.83130,33.47101
368,7.44534,-56.84504,21.76920
369,9.15488,8.06993,7.35257
370,8.54396,9.36183,31.91309
371,-58.31592,6.17751,29.75935
372,-6.66801,-68.26217,15.06852
373,7.02892,9.43855,19.27384
374,5.85253,9.54516,6.51258
375,9.59016,-0.10412,20.14881
376,-37.17807,-37.33815,29.13802
377,-29.88199,-44.63910,29.01564
378,9.60234,-3.97453,20.54331
379,-56.46819,-18.94958,16.75547
380,-11.51406,9.46954,12.21044
381,-6.28391,-69.43207,8.28275
382,-14.33116,9.48932,30.75122
383,9.11805,8.68170,0.94312
384,9.09972,8.62616,19.48455
385,9.40426,-15.86209,1.93725
386,-53.86278,-21.30042,4.24337
387,9.96277,-13.53638,20.58405
388,9.34981,-31.27389,33.66130
389,6.91098,9.42656,19.26948
390,9.05788,-36.92525,27.70325
391,8.03222,9.40978,6.82749
392,8.94576,9.05676,32.00670
393,-11.55173,-63.64814,28.46779
394,7.78944,-51.52420,8.95645
395,8.87089,9.01924,25.81647
396,7.74889,9.35184,25.66341
397,-7.29522,9.56415,18.61362
398,-51.21718,8.12406,17.77089
399,8.02839,-52.17708,2.55444
400,-29.45011,8.88473,24.19161
401,3.83540,9.57573,31.64731
402,5.22292,-66.12813,21.62910
403,9.39366,-6.68075,20.74137
404,8.83121,-40.92300,8.66497
405,9.38543,7.90967,1.11593
406,-48.43415,8.58110,23.72876
407,-7.22516,-67.51970,34.66641
408,9.60482,4.04332,32.71278
409,9.68960,-10.30585,33.37344
410,9.64319,4.23898,26.44186
411,6.76365,9.46436,6.63958
412,-42.84079,-35.03175,23.42994
413,7.65981,9.36917,25.65186
414,7.48849,-56.85188,28.01035
415,9.50554,5.65693,7.49958
416,1.30708,-70.49893,9.26034
417,-10.98154,-68.82336,14.74609
418,9.53407,-14.22440,1.88684
419,9.37768,-0.32589,1.39791
420,-68.45629,3.49483,11.02445
421,-69.27835,-3.58077,29.41982
422,-28.11578,-46.74911,9.89749
423,-6.00886,9.40892,30.92934
424,9.27317,6.84613,7.49280
425,9.39683,-15.90077,1.93922
426,-70.19958,-1.75273,22.97146
427,6.62816,9.41215,19.25496
428,7.92570,-49.51821,8.90331
429,4.78646,-66.21685,2.95780
430,8.76877,9.35583,13.15772
431,-63.34335,-11.62200,29.51858
432,-69.30504,-3.92376,10.42170
433,-60.21260,-15.02681,10.56799
434,-25.57083,-48.17911,3.94081
435,-11.16940,-63.81935,15.75811
436,-4.91264,9.21475,11.74402
437,5.33854,9.51784,6.41726
438,4.99023,9.41837,0.12586
439,9.49529,7.01502,1.18685
440,-29.25441,9.24606,18.15428
441,9.52315,-23.49282,14.77202
442,-55.66686,6.87400,29.73588
443,8.25573,-43.76640,21.39871
444,9.56239,-33.16815,14.60085
445,3.87189,9.57907,31.64736
446,7.98306,-52.54425,2.58643
447,1.89440,-70.77459,28.01992
448,-51.79562,-22.79300,23.07103
449,9.62971,2.78328,26.61320
450,9.48056,-13.00162,33.27177
451,9.97781,-6.51010,8.01598
452,-9.98985,-64.88841,28.60368
453,-57.71377,-18.83716,23.30668
454,-59.81554,-15.26291,4.31262
455,-44.00672,8.52977,11.66443
456,8.98295,8.91426,19.47222
457,-49.58087,7.76851,11.69677
458,0.54994,9.80530,25.06819
459,-18.38044,-56.24319,22.64696
460,-23.50787,9.19533,18.24937
461,-36.69416,8.91717,24.37809
462,-53.40464,-21.58289,10.54710
463,-41.57581,-44.53247,24.12093
464,-6.27468,9.37589,11.84540
465,9.15412,-12.60611,27.09135
466,-68.90286,-4.32338,23.44347
467,1.62202,-70.44619,9.27981
468,-35.11702,8.99792,4.32807
469,9.62932,3.05293,26.60378
470,9.09360,8.63365,19.48416
471,-42.11986,-32.71688,28.94618
472,-15.70980,-59.85436,34.79320
473,8.41607,9.32680,6.94729
474,-57.99841,7.77732,11.46968
475,-11.78179,-63.46756,28.45273
476,9.19833,7.46356,7.43438
477,9.49366,-17.74078,14.31019
478,9.21462,-3.17757,1.61735
479,2.29400,-70.06278,15.53037
480,-65.35223,4.89285,24.09720
481,-70.11333,-2.80551,10.66906
482,9.65851,6.81916,13.70498
483,1.88945,9.36059,0.22542
484,-69.31750,-3.48936,29.41588
485,9.01348,-30.34507,27.53475
486,-15.43604,9.41038,12.20033
487,-9.42073,9.43518,30.81608
488,9.59688,-1.80529,20.28872
489,-65.71196,-7.84769,11.05338
490,-69.28442,2.25241,10.88639
491,7.48386,-55.55782,2.66382
492,-69.31798,-3.03192,16.78004
493,-24.48999,-49.38887,29.01329
494,0.81177,8.99313,6.44804
495,7.27347,9.52175,12.88643
496,3.74842,9.57849,31.64672
497,6.67377,9.56742,0.20488
498,5.36706,-64.40756,2.91218
499,9.15087,-38.98434,8.59516
500,1.20807,9.81283,25.08247
501,9.05395,8.63947,7.26144
502,7.52517,9.66589,31.79330
503,-57.59883,6.94713,23.99023
504,5.23440,9.43382,0.12607
505,9.09801,-19.59747,2.14808
506,9.72567,-1.70216,7.89276
507,9.57814,1.66270,20.21940
508,1.69397,-70.33317,34.50566
509,-0.02642,9.83355,0.03736
510,-65.99128,-7.60062,10.99688
511,0.77236,-70.95525,15.57261
512,9.29266,7.87546,32.20937
513,9.16427,8.35148,19.50996
514,8.96298,-10.46458,27.02493
515,-1.59060,-70.61910,28.37370
516,-39.99938,-34.45187,16.30103
517,9.68605,6.00419,13.78002
518,3.15237,9.53891,31.64329
519,7.27061,9.60645,0.28474
520,-64.72796,-9.84064,29.34771
521,8.71951,-43.51240,2.46768
522,9.40088,-49.46097,34.45886
523,9.56214,0.66319,13.96562
524,-0.75503,-70.88980,3.17416
525,-11.45880,-64.36771,22.30654
526,8.38362,-45.69641,2.37630
527,5.88321,-63.00878,34.44085
528,-28.33310,-46.01252,29.11893
529,-3.10873,-69.76771,15.81727
530,-68.34610,-5.28585,23.59235
531,9.59482,7.46769,13.64327
532,-9.16722,-64.83088,3.49486
533,-9.18685,9.44207,6.09775
534,6.16077,-62.88277,15.23248
535,9.09060,9.15061,13.26945
536,-31.59277,-43.12050,10.19691
537,9.55291,5.37307,1.20624
538,0.18876,8.91117,6.43654
539,9.34763,-14.21389,27.17130
540,-21.33873,9.23608,11.87452
541,6.58232,-59.21982,2.67027
542,9.55211,5.53382,20.05904
543,9.63499,-26.58393,14.78185
544,-11.41003,-63.66525,34.90663
545,9.34465,7.26883,19.68808
546,-9.57174,9.57522,12.12111
547,5.12937,-65.47101,15.10472
548,8.55032,9.27938,0.67008
549,-69.98082,-3.03052,10.62500
550,-32.68303,8.93481,24.31737
551,8.46638,-44.49351,2.47180
552,-2.39100,9.63936,25.04716
553,5.71760,-62.92543,2.87395
554,-19.35884,9.52801,18.20220
555,-69.54442,-3.62753,10.48869
556,-70.03431,-1.91150,29.42607
557,-70.21131,2.00504,30.17976
558,9.51848,-23.36521,14.76044
559,-53.68210,8.04619,4.97035
560,7.78539,9.62248,31.81572
561,-10.56011,-64.42546,9.79559
562,6.70358,9.54633,12.84686
563,9.63317,-18.88382,20.73751
564,9.74044,-1.96797,26.63735
565,-11.80350,-65.06582,22.34133
566,-0.22993,-70.92277,3.20124
567,-52.13524,7.78653,30.18337
568,-59.25883,6.85330,4.93560
569,8.26511,-43.85513,21.39220
570,-24.13044,9.22015,18.23991
571,3.46853,9.55165,25.16876
572,-33.73744,8.93271,4.63941
573,-33.50408,-40.98138,3.56800
574,9.18801,-33.29069,33.60423
575,8.53022,9.30270,6.98774
576,9.55079,-4.67511,33.15573
577,9.76311,-7.25642,1.79977
578,-4.79793,-69.09594,3.13157
579,-25.16096,9.75408,30.83547
580,9.57250,4.73027,32.66632
581,2.30038,-70.05450,15.52945
582,-34.94796,8.97162,4.35755
583,-61.81524,-13.44469,16.83112
584,-65.50597,4.84404,24.09276
585,-59.56687,-16.06872,29.52731
586,9.56228,-4.43113,20.60387
587,-15.55482,-60.09861,22.11287
588,9.42049,8.59717,13.42911
589,2.20825,9.36190,0.23486
590,7.74140,-54.35114,2.65571
591,7.46813,9.38506,25.62902
592,0.91091,9.43622,0.18554
593,-65.99504,-7.83113,4.55963
594,-42.39808,-32.33357,28.95438
595,-31.18577,8.98196,5.23745
596,-41.48509,8.80266,24.04646
597,-37.25100,9.14114,17.79802
598,9.19580,-2.94281,1.57913
599,-4.89683,9.37913,31.00308
600,9.66086,-12.67445,8.16706
601,9.55691,-5.02378,33.21069
602,9.00768,8.92672,25.85171
603,-0.43352,9.70301,12.33955
604,-67.32005,4.34978,30.12906
605,6.95939,9.42058,25.54632
606,-18.50910,-56.07984,22.67816
607,9.05109,-36.23694,27.71709
608,-61.36281,-14.19593,29.29563
609,-4.94967,9.01882,5.75547
610,-57.44002,-17.43879,4.26915
611,2.67830,9.17661,6.44158
612,6.38257,-62.58816,8.84145
613,5.67011,-64.23082,15.19964
614,-28.86114,-46.34670,22.44296
615,-0.15010,-70.96477,21.90226
616,-60.05591,-15.04838,4.30631
617,-70.21807,-1.67578,22.96145
618,9.36531,-14.19366,33.27346
619,-10.75228,-63.33190,3.81359
620,-42.75572,-31.72041,28.96775
621,-52.48722,-22.37613,29.25968
622,-22.83872,-51.00729,3.64595
623,-26.43730,9.26230,11.62056
624,-30.40103,-44.01793,16.31258
625,9.78333,-7.82617,14.57320
626,8.68065,9.24148,7.04809
627,9.97183,-14.65933,20.52078
628,-44.50747,8.46818,5.32349
629,8.65068,9.20221,0.71300
630,6.03533,-62.39724,34.32942
631,-59.85528,-15.33846,24.03549
632,1.19010,9.39329,0.19598
633,-33.82921,8.97021,24.39685
634,-6.05735,9.41230,30.92660
635,-55.33864,-19.78362,4.24955
636,9.78111,-7.73810,14.57628
637,9.52744,8.18249,13.51354
638,-52.30020,-22.43444,23.11642
639,2.01917,9.77738,25.13571
640,-34.13881,9.18664,17.93117
641,-1.63637,9.46450,12.13573
642,9.35725,7.22643,19.69814
643,-16.27934,-59.30521,3.74951
644,5.50659,-64.68373,28.01014
645,-60.09684,6.30805,24.08540
646,9.12799,-33.06017,27.81015
647,9.66811,5.76737,13.79954
648,3.36629,-68.94219,34.48847
649,7.72015,9.45589,19.30275
650,-68.22089,-4.25401,16.68027
651,-1.64406,9.71974,25.08569
652,-36.79893,9.78122,4.09329
653,-63.20184,-11.86445,16.84678
654,7.10534,-59.97921,8.88239
655,-31.39172,-43.04037,28.72334
656,-19.32665,9.38779,12.19237
657,8.98115,8.92027,19.47501
658,13.96385,-37.56674,-4.30750
659,7.07538,9.44513,6.67541
660,4.09474,-68.20853,21.66638
661,9.21840,-3.17435,1.61700
662,7.78909,-51.52315,8.95631
663,9.58767,-19.15333,8.12343
664,7.68218,9.37048,25.65545
665,9.19836,7.39118,7.44288
666,1.47512,-70.40113,3.17761
667,9.38563,-6.45027,20.73244
668,-16.15576,9.66778,30.68595
669,0.05122,-70.90136,3.21585
670,-70.48671,1.78073,23.53622
671,-70.53481,0.27571,29.81725
672,-28.64821,9.29369,18.18566
673,-49.30418,8.24579,17.70959
674,9.54272,4.95179,32.64018
675,9.45558,-16.10917,27.19779
676,-70.58487,-1.54144,10.79414
677,9.57724,-18.63577,33.68013
678,9.26929,-36.12259,33.69952
679,9.62009,-20.19298,8.17861
680,7.20849,9.43577,6.69012
681,9.19306,7.35124,7.44854
682,-5.84564,9.34243,11.79829
683,-59.88045,6.73255,4.89874
684,4.46813,-67.05961,34.49952
685,8.08983,-52.78926,15.08424
686,9.77610,-0.64564,26.53616
687,9.04669,8.68893,7.25349
688,-0.52053,-70.58887,34.54445
689,-51.95386,7.76262,11.46317
690,-61.57240,-13.63416,10.42176
691,8.80177,-37.58302,21.28319
692,9.16262,8.01074,7.36079
693,9.67233,-3.74113,7.84047
694,9.69312,-0.90513,7.88706
695,-14.92357,-60.66105,3.78020
696,-4.10056,9.41149,18.66403
697,-63.73311,-11.05338,4.35410
698,-22.28303,9.49379,5.65171
699,-58.49459,-16.76836,10.75247
700,-4.35372,-69.13865,15.68904
701,-26.27206,9.24656,11.62948
702,9.03454,-9.01777,27.00653
703,9.25564,7.06150,32.30325
704,7.99953,9.51342,0.46519
705,8.79361,9.15348,7.10474
706,-36.02874,9.08764,30.39090
707,7.99605,-48.56729,8.84475
708,7.92803,-49.38926,8.89887
709,8.76966,9.21292,31.96145
710,8.09225,-51.35650,2.48325
711,5.42218,9.69898,31.68737
712,7.54382,-56.58164,33.68872
713,9.44983,-23.77399,27.11853
714,-14.07611,9.47274,30.76449
715,5.79418,-63.90681,27.98431
716,9.58304,-31.05420,14.70576
717,9.04297,-11.85821,27.05418
718,0.03690,8.88462,6.43670
719,0.11165,9.73947,12.40978
720,-24.16333,-49.75482,28.99766
721,9.58194,-1.68235,20.27423
722,9.46986,-33.17148,21.19568
723,-37.92353,-36.54941,9.84767
724,7.56521,-56.38708,28.02815
725,3.71506,9.25379,19.02850
726,9.59791,4.40587,32.69536
727,-42.67060,-35.69027,23.51642
728,-10.26972,-65.56384,15.47696
729,-0.25348,9.62030,31.49159
730,-70.70386,-0.82786,4.48261
731,-66.54082,-7.30232,16.39219
732,2.80262,-69.57557,34.46911
733,9.63934,3.77809,7.66546
734,9.10856,8.45549,7.29498
735,8.12238,-52.45960,15.06526
736,-69.75669,2.67971,23.58393
737,9.56958,-1.10667,20.20860
738,-16.25549,-59.18157,34.70939
739,1.05065,-70.23633,21.95599
740,9.46420,7.62663,26.11863
741,-48.81577,8.26905,17.71483
742,9.40994,-24.10300,33.19116
743,8.26309,-43.99907,21.37949
744,9.23711,-46.98598,34.68788
745,2.02245,-69.67660,21.93789
746,6.31675,-62.37597,15.25238
747,-36.75208,9.04531,30.31813
748,9.05960,8.78461,0.90579
749,6.39724,9.55935,12.83747
750,9.61766,-3.10656,26.69611
751,9.45348,-6.41746,26.74675
752,9.05566,8.63944,7.25837
753,-31.20097,9.18037,18.09018
754,-10.55955,-64.40915,28.53501
755,8.78456,9.15548,7.09916
756,5.82758,-63.21709,34.47192
757,-21.55809,9.31217,24.61700
758,9.71949,-1.21677,7.89216
759,-32.23466,-42.45489,16.19193
760,9.51269,-7.83342,20.74929
761,-44.12653,-30.48866,10.57750
762,-70.44167,0.47724,17.28478
763,12.21913,-37.64945,-3.57702
764,-38.74218,8.92459,30.29041
765,9.60187,-2.47610,20.36317
766,9.57944,1.54930,20.21435
767,-68.75656,3.07371,10.96529
768,1.84855,9.69347,12.59284
769,-5.68035,-67.85575,28.40259
770,-57.18560,-19.46111,23.11302
771,-49.01356,-25.12674,22.77421
